MFCC_Features,Emotion_Label
"[ 1.9760336  -1.5647055  -1.6146824  -2.995291   -2.6370513  -2.0267537
  0.37913206 -0.3592269   0.42108202 -0.785121   -0.7160085  -0.5299659
 -0.55671793]",Gniew
"[ 0.13050279 -1.0365834  -1.3873273   0.44874886 -0.24088015 -1.2442266
 -0.8732484  -0.44354627  1.114705    0.903009   -0.90097207  0.08817595
 -1.3907907 ]",Gniew
"[ 0.34247267 -0.06584324 -2.0432734  -0.41865608 -1.0601662   0.06536553
 -1.0595919  -0.08022115  1.010292   -0.3138821   0.37012422 -1.2847741
 -1.0433551 ]",Gniew
"[-0.30895126 -1.2296267  -0.23302294  0.70928454  0.20243165 -0.64311826
  0.43286046  0.22037823 -1.2051262   0.3738315  -0.7270399  -0.9622603
  1.6982841 ]",Gniew
"[ 1.2914227  -1.0610592  -0.2031282  -1.6606512  -1.0685441  -1.1590853
 -0.40853667  0.48785457 -0.83660966 -1.4624702  -0.1170231  -0.96220416
 -0.5866495 ]",Gniew
"[ 0.6537512  -1.465535    0.18424413 -0.44339713 -0.11397869 -0.656017
 -1.7368051  -0.07150971  1.2833856   0.19758496 -0.6155874   3.34687
 -1.4661982 ]",Gniew
"[-0.14728254 -0.12995088  1.8366524  -0.25154242  0.621229    0.89687073
  1.9110484   0.5063558  -0.25991985  0.9693239   0.57366514  0.04024062
  1.0784184 ]",Gniew
"[ 2.1723032   0.3142243   0.82796925 -0.4938288   0.39042008 -1.2801434
  1.2310765   2.4408772  -0.21760947  0.12262654 -0.3133796   0.34377337
  0.9715209 ]",Gniew
"[ 1.5512493  -0.3414894  -2.1652715   0.2266119  -1.3686687  -1.496804
 -1.1705034  -0.20197764  0.37225884 -0.44738495 -0.59525293 -1.2660371
 -0.1073412 ]",Gniew
"[ 1.4737724   1.212596    0.47288656  0.38725767  0.8996217   0.13279422
  1.4719763   1.3682023  -1.271248    0.27170965 -0.4198101  -0.7725146
  0.31964287]",Gniew
"[ 1.4513836  -1.1268415   1.2024888  -0.5302453   0.5752761   1.0013329
 -0.17419699  0.124681    0.4719674   0.91860163  0.6117253  -0.82404006
 -0.2605886 ]",Gniew
"[-0.7821657   0.44232243  0.1899504   0.85717964  1.4713651   0.9157033
  0.30652294  1.6749249   0.55683297 -0.22325653  0.01626418  0.91478866
 -0.09006626]",Gniew
"[ 0.5397935   0.07947456 -0.30901492 -0.3266503   0.28997472 -0.5170105
 -0.5910231  -0.5684294   0.57675534  0.6003083  -0.07657879  0.8168744
  0.96442026]",Gniew
"[ 0.8351673   1.1958604   0.8505292  -1.4391285  -0.5674112   0.49262813
  0.7301542  -0.4938913  -0.09448705 -0.2784964   0.671783    0.00243778
 -0.53272784]",Gniew
"[ 0.2724904   0.8959923  -1.7755198   0.4246782   0.0279559  -0.9331236
 -1.3665859   0.09754611 -0.22721817 -0.7151453  -1.3391892   0.11966491
 -0.11389205]",Gniew
"[ 0.8450798  -0.61129194 -0.18149848  0.14172165 -0.8781929  -1.4137532
 -1.9087058  -0.38373682  1.5038338   0.0484105  -0.01360949  2.6525936
 -1.9323219 ]",Gniew
"[-0.64093953 -0.10458041  0.32412598  0.26843768  1.5191875   1.3465675
 -0.39455596  1.0590298  -0.468287    0.29902303  0.5194856   0.604545
 -0.54859674]",Gniew
"[ 0.04848171 -1.2445521  -0.3058343   0.8483416  -2.7617798   0.56591636
 -1.257995   -0.78054124  1.6951251  -1.4074847  -1.3668764  -0.34169704
 -0.56903017]",Gniew
"[ 1.3705289e+00 -4.4504797e-01 -5.9567340e-02 -8.5357022e-01
 -2.5705522e-04  1.4493053e-01 -2.2573850e-01 -1.3903448e-01
 -5.7832229e-01  7.2935301e-01 -4.3091297e-01  1.7347364e-01
 -2.6870203e-01]",Gniew
"[-0.624881   -0.20439    -0.8879723   1.2248861  -0.01491673 -0.41432095
 -0.09049043  0.53051126  1.2268066   0.4978196  -0.07050541  0.75479835
 -1.0661583 ]",Gniew
"[ 0.6884898   0.0456574   0.9311049  -1.6209165   0.03418403  0.6610119
 -0.0164098  -0.07642093 -1.5217289   0.30990374 -0.7137926  -0.2972694
 -0.8365322 ]",Gniew
"[ 0.5381669  -1.0677911  -1.7105346   0.42171228 -0.7078648  -1.4565223
  0.9110568  -2.4110825   0.4875474  -1.38709    -2.1984704   1.3938645
 -4.0487247 ]",Gniew
"[ 0.83073866  0.20762753  1.1039062  -1.08028     0.5142887   0.18955195
  0.25791088  0.96746635  0.14143376 -1.2774742  -0.5818399   0.17874324
  0.34626764]",Gniew
"[ 0.7536024  -1.1951706  -1.8770186  -0.2047717  -0.8227819  -1.8426698
 -0.77246666 -1.6017482   1.3991796  -0.9250007  -0.9754774  -0.25793636
 -2.1346827 ]",Gniew
"[ 1.0329237   0.0835618  -0.01524917  0.0960632   0.74072397  1.0585706
  0.17965443  0.19744658 -1.0621084  -0.91579396 -0.3180352   0.05828974
  0.7704083 ]",Gniew
"[ 0.9261086  -1.7797168   0.24385205 -0.577123   -0.6772208   0.3247509
  0.9516896   1.628867   -1.0519181   0.12057003  0.14976607 -0.8218344
 -0.3487005 ]",Gniew
"[ 0.85331565  0.43975505  0.4157841   0.11516508  1.8409482  -0.08249312
  0.78091246  2.3121428   0.0701277   0.21076341 -0.29495555 -0.6924855
  0.7318011 ]",Gniew
"[ 1.0415593  -0.6066378  -0.24311495 -0.8587187  -0.18609455  0.36061162
 -0.5532279  -0.06766854 -0.9222816   0.6617555  -0.3579901  -0.09343299
 -0.15145198]",Gniew
"[-0.23031546  0.48702452 -1.3839582  -0.38084844 -0.9176191   0.25087848
 -0.22711916 -0.03614161  1.00724     1.0447494   0.08054657  0.82890093
 -2.320033  ]",Gniew
"[-1.0366832  -0.55959886 -0.03110212 -0.14764856  0.25831863  1.2554765
  0.6821566   1.6723655   0.05499168 -0.08544517  0.40741125  0.29219526
 -0.09068912]",Gniew
"[ 0.14171009  1.1431937   0.20595711 -0.38604736  0.2953716   0.06432473
  2.0401945   2.4781632   0.47915664  1.2546146   1.7041544   0.9823725
  2.063155  ]",Gniew
"[ 1.356845    0.05425089  0.825722   -1.5098857   0.04852265  0.04594248
  0.46196973 -0.3154489  -1.2278581   0.10075254 -0.5149063  -0.43658173
 -0.18722539]",Gniew
"[ 0.19810888 -0.06888595 -0.24572213 -0.35470533  0.30140835 -1.3412507
 -1.0109446  -1.2869292   0.68586445  0.57526666 -1.0463313   2.7566082
 -1.27868   ]",Gniew
"[ 1.7173767  -2.0107293  -0.5529808  -1.2033494  -1.3859341  -0.31184727
 -0.25491297  0.9242585  -0.8126338  -0.7664484   0.2177495   0.51762074
  0.7554686 ]",Zdziwienie
"[-0.4641628   0.78382367  0.38023317 -0.8327543  -0.30709216  0.8958557
 -0.55046993 -1.698763    0.98066247  0.27812493  2.1037683   1.7284278
  1.5126207 ]",Zdziwienie
"[-0.5199522  -0.98549783  0.56868947 -1.435523   -0.3946823   1.0795283
 -0.2809367   0.50266784 -0.38808456 -0.09890976  0.45466673  0.38388866
  0.40043083]",Zdziwienie
"[-0.04768008 -0.7237016  -0.9479458  -0.97065645 -1.5265653  -0.43747434
 -0.9096563   0.7998869  -0.18428509  0.5100126   0.6487991  -0.50395024
  0.7343773 ]",Zdziwienie
"[ 0.69921917 -1.7066407   0.01878076 -1.7473766  -0.9917476  -0.45349857
 -0.3178054  -0.8988506  -0.54876876 -0.31789196 -0.23419103 -0.774896
 -0.6514986 ]",Zdziwienie
"[ 0.7745843   1.1340367  -0.2888795   0.88834924  1.3523077  -0.01791248
  1.5583718  -1.0553677   0.22608057  2.1994174  -0.5336138  -0.64911383
  1.2789538 ]",Zdziwienie
"[ 1.5440276   0.34807566  0.89072037 -1.801557   -0.25110984 -0.17900863
 -1.0614432  -0.6421563  -1.6581556   0.5543773  -0.8902608  -0.88664246
  0.22921765]",Zdziwienie
"[ 0.20403107 -1.5840305  -1.2468286   0.08443347 -0.99445856 -1.1889071
 -1.4979806  -1.023036    0.16395847 -0.31095666 -0.6229799   0.34898403
 -2.2786674 ]",Zdziwienie
"[-0.1532156   1.4250909  -0.01268291  1.3809035   2.2302408  -0.09589937
  1.7188336  -0.02573142 -0.20519191  1.1937866  -1.4735504  -0.5577709
  1.0822507 ]",Zdziwienie
"[ 1.2261716  -0.5279019   0.41435832 -1.5677111   0.4107818   0.02510297
 -0.32510254 -0.39398506 -1.6967269   0.7305025  -0.41236597 -0.95282465
  0.5746857 ]",Zdziwienie
"[ 0.05277671 -0.50730765 -0.37270314 -0.01451994 -0.31336403  0.5040766
  1.0279067  -0.19468254  0.5443019   0.35318452  1.4962223   0.05422156
 -0.80726963]",Zdziwienie
"[-1.1742531   0.12714463  0.9434908   1.3169411   0.80449265  1.6867621
  1.3632116   2.7179024   0.11193403  1.2177792   1.3098116   0.29913607
  0.9098092 ]",Zdziwienie
"[ 0.5953841  -0.4738599   0.02017036 -0.592753    0.10821711 -0.41190684
 -0.992086   -1.080794    0.07280993  1.119118   -0.7719385   0.4005783
  0.6385019 ]",Zdziwienie
"[-1.1598028   0.04614249  1.2135775  -1.068459   -0.81657964  1.2654666
  1.0182885  -0.14393957 -0.39865184  0.26406026  0.7397388   0.52386975
  0.5511377 ]",Zdziwienie
"[ 0.5444741  -0.404916   -1.2636875  -2.1280296  -0.6813989  -1.4819064
 -0.4821147  -1.1286913  -2.2929685  -0.72080266 -0.18409967 -0.6182871
  0.03726008]",Zdziwienie
"[ 0.6973888  -1.9180539   0.3567536  -0.62604433 -1.1390486   1.1279877
  0.6557718   2.2024915   0.7922668  -0.28095734  0.38234985 -0.31633312
  1.7964336 ]",Zdziwienie
"[-0.73452747  1.2713313  -0.5267243   0.33409327 -0.16922426  0.22099873
 -0.48271275 -1.2340717   1.0936216  -0.78193295  2.070245    0.23063017
  2.5982852 ]",Zdziwienie
"[ 1.2215046  -2.2682667   0.37188008 -0.40913182 -1.0393435   0.2582887
 -0.39145437  0.97188425  0.2757992  -0.02645656  1.1587408   0.38409516
  1.8451589 ]",Zdziwienie
"[ 0.72926843 -0.9203648  -0.9301132  -1.4736148  -1.922462   -1.1860517
 -1.0032047   0.90609795  0.575841   -1.1911931   0.9002366   0.9170557
  2.2225106 ]",Zdziwienie
"[ 0.91868466 -1.8213514  -1.8823925  -2.1025915  -2.276273   -1.0200655
 -0.87279993 -0.04865121 -0.3055128  -2.2446218  -0.47629303 -1.8048893
  1.2856606 ]",Zdziwienie
"[-0.52442265 -0.02583852  0.75761783  0.11547463  0.17374048 -0.61738926
 -0.28284755 -1.2293378   1.0975116   0.27461916  1.5058571   1.4158987
  2.1349056 ]",Zdziwienie
"[ 0.5268341  -1.6580379  -1.7044438  -0.42520693  0.39255676 -2.2466617
 -0.5939167  -0.2373159  -1.668401    0.7159805  -0.76559144 -1.9601263
  1.085273  ]",Zdziwienie
"[ 0.44985154 -0.6480463   0.42702654 -0.05120704 -1.7018075  -1.1001021
 -0.61849177  0.8085989   0.48753595 -0.618529   -0.26133382  0.5711794
  0.10469183]",Zdziwienie
"[-0.6718361   0.55554867  0.22268535 -0.2813122   0.46365336  1.1327902
  0.23488115  0.41808984 -1.2796257  -1.4384836   0.10456266 -0.5520039
  0.45001376]",Zdziwienie
"[ 1.6415986  -1.8598927   1.1736908  -0.6292305   0.4984412   0.12418404
 -0.9300367  -0.6953828   0.63597155  0.46468052  0.18247794 -0.25253367
  0.12070388]",Zdziwienie
"[ 0.43312287 -0.21126728 -0.10678171  0.43831274  0.9354532   0.16261764
 -0.30110827 -0.6260703   1.584342    0.64326966 -0.7556023  -0.29826403
 -0.20306575]",Zdziwienie
"[-0.42364487  2.1256158   0.5275033   0.10407256  0.8100451  -0.4000325
  2.2680767   0.3886764  -0.93086255  1.729279   -0.07381713  0.17244872
  1.3029784 ]",Zdziwienie
"[ 0.21215563 -1.2882421  -1.1458787  -1.1557426  -1.3922994  -0.89664423
 -1.537231   -0.19042583  0.07196724 -0.29257149  1.059241   -0.26772013
  0.12103729]",Zdziwienie
"[-0.58964115 -1.7155166   0.0782695   0.14201497 -0.13532387 -1.2561113
 -1.4122766   1.3433434  -0.22003475  0.29835477  0.26764485 -0.7806865
 -0.93857545]",Zdziwienie
"[ 1.1662354  -1.9014562   1.0536929  -0.7512575   0.17008011  0.51578224
 -0.3467928  -0.30042532  1.0302793   0.5019989   0.22565587 -0.7767878
 -0.08115327]",Zdziwienie
"[ 0.03417535  1.7795049  -0.12266418  1.5601411   2.6526687  -0.3506158
  1.1059836  -0.27632844  0.9985553   1.5341787  -1.4242803   0.17317568
  1.5734386 ]",Zdziwienie
"[-0.63929063 -0.2886793   0.26429847 -0.39427355  1.0681363   0.67172956
  0.2865942  -0.19440664  0.89057535  0.40628028  0.04490227  0.40525782
  0.501642  ]",Zdziwienie
"[ 0.25150368 -2.702166   -0.34189603 -0.8433239  -1.070692    0.47189096
  0.2524449   0.1727643   0.4890262   0.59488875  0.927856    0.5884415
  1.6955513 ]",Zdziwienie
"[-0.4481467   0.80143535  0.3246491   0.42576972 -0.03316733 -0.36440757
  0.07570466 -3.2052946   0.16023444 -0.5070672  -0.04330186  1.3040266
  1.208869  ]",Zdziwienie
"[ 0.5533107  -0.8042475   0.21253872 -1.7521671  -1.209541   -0.39090276
 -0.17280762  0.8987836  -0.09595967 -1.0028014   0.05163185 -0.03748921
  1.5830216 ]",Zdziwienie
"[ 0.73435146 -1.4016331  -0.10806362  0.6424085  -0.10230483  0.3976809
 -0.21441413  1.1955155   1.6423528  -0.5192816   0.3561297   0.41815525
  1.0342246 ]",Zdziwienie
"[ 1.064755   -1.2715877   0.5208338   0.09378977 -1.3494282   0.9680183
 -0.57535243  0.95669115  0.53243077  0.03171637  0.43051767  0.27132306
  0.95610327]",Zdziwienie
"[ 0.399237   -0.88203984 -0.8488495  -0.5444099  -0.20054394 -2.0547545
 -1.7216439   0.1382163  -1.0088121   0.06728248 -1.8093003  -0.79094934
 -1.4794517 ]",Zdziwienie
"[ 0.30580494  0.57842237  0.03017351 -0.24076141  0.8109979  -0.25551823
 -1.832921   -1.1219769  -0.86112726  0.8771548  -0.3373023  -0.48494422
 -0.51035464]",Zdziwienie
"[ 0.9547734   0.8673921  -0.25641644 -1.8224593  -0.3913768  -0.44573942
  0.44560036 -0.39127314 -1.4832982   0.9886313   0.82213444 -0.60126895
 -0.23041517]",Zdziwienie
"[ 0.38765493 -0.30848548  0.37523112  0.12576137  0.945766   -0.15656683
 -0.88181585 -1.5669749   1.1165433   0.00590349 -0.7096781  -0.03045955
 -0.8851898 ]",Zdziwienie
"[ 0.34629464 -0.14513968 -0.14526233 -1.7561275  -0.45019957 -0.05785561
  0.13201019 -0.3122092  -1.1751279   0.41287392 -0.5660111  -0.8130467
 -1.4322244 ]",Zdziwienie
"[ 0.37940004 -0.42513594 -1.2357522  -1.3477367  -1.0894654  -0.42131025
 -0.09105861 -0.36715046  0.62848306  0.10255241 -1.0358015  -0.3410407
  1.4211022 ]",Zdziwienie
"[-0.7615792  -0.06522036  0.56241703  0.3439038  -0.87847793  0.7123623
  0.1464799  -0.34925452  1.5494491   0.30656466  2.8987756   1.254271
  1.5346215 ]",Zdziwienie
"[ 2.4255373  -0.9545281  -1.6783208  -0.9627314  -0.4566546  -1.1502686
 -0.5629985  -0.5293483  -0.8104835  -0.87041295 -0.9576063   0.7272495
  0.88935906]",Zdziwienie
"[-0.82689935 -0.16637148  0.62473756  0.7723229   0.7622011   1.4452416
 -0.38245776  0.28484112 -0.7183224   0.6096727  -0.19057725  0.23895893
  0.9995932 ]",Zdziwienie
"[ 0.5223088   0.46744698 -0.15028006 -0.44717723 -1.7384534  -0.06756726
 -1.0270035  -0.12504649  0.6253495  -0.52780086 -0.35494196 -0.40623
 -0.66297233]",Zdziwienie
"[-0.41227463  0.298086    0.17976049 -0.01799816 -0.31445402 -0.09603345
  0.53125936 -1.896606   -0.41145596 -0.46183127  2.1999736   1.3273782
  1.2060859 ]",Zdziwienie
"[-0.16930014  0.4904716   0.6649054   1.650656    1.6566215  -0.19713925
  1.5865914   0.24322984  0.01125503  1.3392509  -1.1810794  -0.25544
  1.9582909 ]",Zdziwienie
"[ 0.5049859   0.14248474 -0.18633907  0.5516504  -0.53250754  0.5170955
 -0.21274835  0.95351017  0.36441532 -0.6566564  -1.72008    -2.388542
  0.25053364]",Zdziwienie
"[-0.4550916  -0.97416157  0.35444775  0.9623573  -0.1526077   1.1793644
 -1.0804981  -0.06869764 -0.67387086  0.05702887 -1.4613192   0.7668867
  0.37574986]",Zdziwienie
"[ 0.8656923  -0.31432462 -2.1122184   0.294838   -1.2490716  -2.0370967
 -0.878131   -1.7833875  -0.99385154 -1.2506628  -1.8479903   0.28309134
 -0.66070783]",Zdziwienie
"[ 0.8472979  -0.83935475 -0.283425   -0.14309342 -1.119018   -1.5438337
 -1.3873435  -0.6986045   1.0611615  -0.27396974  0.28177842  1.1126477
  2.0985024 ]",Zdziwienie
"[ 1.4335277   1.1225146  -0.25403222 -1.8559505  -1.108673   -0.7161934
  0.61312395 -0.5587919  -1.7019781   0.6145802   0.7427618   0.7234652
 -0.5059218 ]",Zdziwienie
"[-0.01711104 -0.85554075 -1.0934995  -1.6478742  -0.6143531  -0.43571568
 -1.1956984  -0.3340468   0.35116956  0.15035008 -0.7596973  -0.6686145
 -1.4022249 ]",Zdziwienie
"[-0.93688846  0.0111952   0.44370842 -0.04750207  0.4055341   0.9039537
  1.2115719   0.49295717 -0.00870358  0.43658763  0.5560563  -0.1524874
  0.34989497]",Zdziwienie
"[ 1.1133784   1.0351627  -0.04734826 -0.9596458   0.94100463 -0.9163743
 -1.7522645  -0.46056053 -1.0918348   0.64995956 -0.08337128 -1.9245082
 -0.2713    ]",Zdziwienie
"[ 1.6326829   0.30529103  0.482331   -1.2174968   0.8932142  -0.2687507
 -1.2990221  -1.1791699  -2.0995502   0.92929447  0.4702242  -1.6595455
 -0.92141515]",Zdziwienie
"[ 0.36411065  0.9292928   0.5005521   1.4068174   1.5432     -0.22050653
  1.1797981  -0.66839117  0.30869794  1.5895443  -1.2939655   0.9304614
  1.0008168 ]",Zdziwienie
"[-0.4539266   1.0526391   0.3622089  -0.45117056 -0.50453377  0.19615743
  1.2910212   0.06288063  0.43997115  0.27945384  0.646659    0.42460403
  0.09898578]",Zdziwienie
"[ 1.3780408   0.6573291   0.7506297  -0.4334297   0.37415957  0.03522329
  0.3795027  -1.0040599  -1.6143098   1.6394655  -1.5317782   0.00229093
 -0.5300158 ]",Zdziwienie
"[ 0.5800024  -1.1279291  -1.7508607  -0.20069784 -1.4925365  -1.5918576
 -0.03246505 -2.746468   -0.754996   -0.78324276 -1.9666792  -0.62865716
 -1.302309  ]",Zdziwienie
"[-0.4675747  -0.62097126  0.86248416 -0.13653816  0.15375753  1.0205885
 -0.16777241  0.18056504  0.5182795  -0.81282467 -0.5319487   0.9041804
  0.04191896]",Zdziwienie
"[ 0.8885148  -0.80760074 -0.20852216  0.55949235 -1.0121317  -0.0680242
 -1.0061655  -0.5490294   0.10141569 -0.8866267  -1.0356463  -1.1429378
  0.4432486 ]",Zdziwienie
"[ 1.156242    0.08996862  1.172287   -1.5159401  -0.34703368 -0.59557325
 -0.1884876   0.4505645  -1.5157751   0.7474485  -0.07109249 -0.5748847
 -0.1275921 ]",Zdziwienie
"[ 0.41462415 -1.4326277  -1.3006126  -0.17408913  0.01833882 -2.482571
 -1.0409244  -0.8935352  -2.1385021  -1.4825021  -1.9173101  -0.52487576
  1.6062695 ]",Zdziwienie
"[ 0.639938   -1.6964321  -0.53313816 -2.144551   -0.41697365 -1.0447652
 -0.70845306 -0.8285037  -1.5143085   0.28724676 -0.4248358  -1.6860623
 -1.3205991 ]",Zdziwienie
"[-1.5661346   0.1163059   1.3304255  -0.81263673 -0.07852111  0.65834296
  0.4803861  -0.7448902   0.7392095   0.42314908  1.7471288   0.69497764
  2.2022452 ]",Zdziwienie
"[ 0.1832241  -0.13488854 -0.60880166 -0.92092085 -0.2712382   1.3761673
  0.5678077   1.2961168   0.89213914  0.9149489  -0.56943536  1.0137591
  0.38060287]",Zdziwienie
"[ 1.4552814  -0.18044366 -0.6977518  -0.90490854 -1.5577946   1.0302395
  0.36416832  0.91959834  0.23283613 -0.74015355 -0.63970345 -1.19997
  1.0326233 ]",Zdziwienie
"[-0.35412917 -0.31338635  1.231089   -1.5140847  -0.3103534   1.6281852
 -0.07167155  1.3060704  -0.5964213  -1.8197579   1.8354515   0.02679408
  0.9205403 ]",Zdziwienie
"[ 1.5275828  -0.42729783 -0.15415269  1.0738857  -0.47789988 -0.34269688
 -0.1515814   1.7088501   0.1351885  -0.37933037 -0.932691   -0.03192879
  1.1154141 ]",Zdziwienie
"[ 0.2201357  -1.031588   -2.0690806   0.13381727 -1.8346063  -1.1421654
 -1.5955112  -0.38956565 -0.17577696 -1.3872523   1.233317   -0.8969038
 -0.42087513]",Zdziwienie
"[-0.9070363  -1.2992803   1.3693984  -0.48986363 -0.08218275  0.38994718
 -0.46305394  0.02702294  1.9097518   0.8077997   2.6303794   1.4669327
  0.80074704]",Zdziwienie
"[ 0.26044616 -0.34222907 -0.2973175  -0.8038732  -0.82023406  0.25154537
  0.46869814 -0.9806247  -1.7319746  -0.8371428  -0.5489023  -0.91429234
 -0.7547634 ]",Zdziwienie
"[ 0.81014293 -0.21150982  0.23599035  1.3738528  -0.834884   -0.5942054
 -0.74417615  0.33261517  0.8443992  -1.2810062  -1.0228969  -1.4145484
 -1.5373014 ]",Zdziwienie
"[ 1.1709666  -1.1618965   0.58764255  0.63637614 -1.0157623  -0.34522554
 -0.08038092  1.5358547   0.51738083 -0.48577642 -0.805848   -1.033489
  0.36537123]",Zdziwienie
"[-0.0267194  -1.0093262  -0.13317123 -1.8417412   0.3902408  -1.4635397
 -2.3580487   1.8428248   0.17150497  0.76148945 -0.37133592 -2.3793557
 -0.47564715]",Zdziwienie
"[-0.7145357  -0.49068233  0.45073998  1.044103    1.1505083   0.0810425
  0.01966573 -0.4946089   0.7654155  -0.23674493 -0.7657073  -0.8878796
 -0.2781118 ]",Zdziwienie
"[-0.017841    0.75334096  0.54409915  0.3310615   1.6970872   0.15806809
  1.8581275   0.28729177 -0.7144661   1.1429007  -0.6186021  -0.40017542
  1.084437  ]",Zdziwienie
"[ 1.5883666   0.49153677  0.4478902  -0.36210173  0.7078412   0.12363687
  0.55733687 -1.3577319  -1.0567305   0.6497875  -1.2101378  -0.29078797
 -1.0524416 ]",Zdziwienie
"[ 0.10918473 -0.3959493  -0.7369438  -1.3323263  -1.2047937  -1.7571487
 -0.01122646 -0.5114258  -1.7754563   0.23013087  0.09930801 -2.547802
  1.0337057 ]",Zdziwienie
"[ 1.6828008   0.41551134 -0.06128488 -1.8465493   0.36891165 -0.42313835
 -0.9374628  -1.6633496  -1.4828116   0.7754209   0.59279954 -0.9340192
 -0.8422789 ]",Zdziwienie
"[ 0.49715197 -1.1060148  -3.6308491  -0.35952637 -2.5756414   0.43423712
 -1.6268963  -1.4657857  -0.03463989 -1.8456817  -0.10840717 -0.83023477
  1.557091  ]",Zdziwienie
"[ 0.45708755  1.048772    1.1685357  -0.37535512  0.9215545   0.7606907
  1.7098039   0.35230032 -0.7370471   0.95257676  0.3439442  -0.35829255
  1.3997263 ]",Zdziwienie
"[-0.5099175  -1.8647386  -0.09819544 -0.5639307  -0.54119116 -0.9737085
 -0.569841    1.6317363  -0.45394292 -0.27483693  0.2786457  -0.7812701
  1.3637812 ]",Zdziwienie
"[-0.49246973 -0.50538677 -0.53158283 -0.3138423  -0.39761385 -1.5947651
 -1.8625025   0.55926293  0.20406172  0.4540789  -1.8985696   0.8170813
 -1.0452465 ]",Zdziwienie
"[-0.24817057  0.28065196  0.69833744 -0.73130286  0.8755483   1.0363404
  0.14441872  0.9656123  -0.99515426 -1.7491882   0.720347   -0.1688531
  0.40803522]",Zdziwienie
"[-0.14561245  0.13019411 -0.35558313  0.2943701   1.0199082   1.4843638
  0.84014493 -0.2725523  -0.5795307   0.36625463 -1.2300996  -0.38329977
 -0.47845095]",Zdziwienie
"[ 0.5587327  -2.0235715   0.5529597   1.0831828  -1.9899182  -0.429415
 -0.7173787   0.9703803  -0.38679165  0.01877503  0.874156    1.5052922
  1.5866684 ]",Zdziwienie
"[ 0.7264273  -0.95983374 -3.463657   -0.31753048 -2.052812    0.21372736
 -0.51044387 -1.7045912   0.70129776 -1.8897309   0.3531957  -2.6484382
 -1.3831667 ]",Zdziwienie
